GAME_ID,SEASON_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_TEAM_ID,AWAY_TEAM_ID,HOME_WIN,SEASON,HOME_GP,HOME_W,HOME_L,HOME_W_PCT,HOME_E_OFF_RATING,HOME_OFF_RATING,HOME_E_DEF_RATING,HOME_DEF_RATING,HOME_E_NET_RATING,HOME_NET_RATING,HOME_AST_PCT,HOME_AST_TO,HOME_AST_RATIO,HOME_OREB_PCT,HOME_DREB_PCT,HOME_REB_PCT,HOME_TM_TOV_PCT,HOME_EFG_PCT,HOME_TS_PCT,HOME_E_PACE,HOME_PACE,HOME_PACE_PER40,HOME_POSS,HOME_PIE,HOME_GP_RANK,AWAY_GP,AWAY_W,AWAY_L,AWAY_W_PCT,AWAY_E_OFF_RATING,AWAY_OFF_RATING,AWAY_E_DEF_RATING,AWAY_DEF_RATING,AWAY_E_NET_RATING,AWAY_NET_RATING,AWAY_AST_PCT,AWAY_AST_TO,AWAY_AST_RATIO,AWAY_OREB_PCT,AWAY_DREB_PCT,AWAY_REB_PCT,AWAY_TM_TOV_PCT,AWAY_EFG_PCT,AWAY_TS_PCT,AWAY_E_PACE,AWAY_PACE,AWAY_PACE_PER40,AWAY_POSS,AWAY_PIE,AWAY_GP_RANK,NET_RATING_DIFF,OFF_RATING_DIFF,DEF_RATING_DIFF,PACE_DIFF,TS_PCT_DIFF,EFG_PCT_DIFF,PIE_DIFF
41900132,42019,2020-08-20,Indiana Pacers,Miami Heat,1610612754,1610612748,0,2019-20,73,45,28,0.616,107.9,109.5,105.1,107.5,2.9,1.9,0.614,1.95,18.9,0.243,0.718,0.487,0.132,0.534,0.565,101.3,99.41,82.84,7299,0.52,3,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,-0.8000000000000003,-2.4000000000000057,-1.7999999999999972,0.7099999999999937,-0.02200000000000002,-0.013000000000000012,-0.0050000000000000044
41900133,42019,2020-08-22,Miami Heat,Indiana Pacers,1610612748,1610612754,1,2019-20,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,73,45,28,0.616,107.9,109.5,105.1,107.5,2.9,1.9,0.614,1.95,18.9,0.243,0.718,0.487,0.132,0.534,0.565,101.3,99.41,82.84,7299,0.52,3,0.8000000000000003,2.4000000000000057,1.7999999999999972,-0.7099999999999937,0.02200000000000002,0.013000000000000012,0.0050000000000000044
41900134,42019,2020-08-24,Miami Heat,Indiana Pacers,1610612748,1610612754,1,2019-20,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,73,45,28,0.616,107.9,109.5,105.1,107.5,2.9,1.9,0.614,1.95,18.9,0.243,0.718,0.487,0.132,0.534,0.565,101.3,99.41,82.84,7299,0.52,3,0.8000000000000003,2.4000000000000057,1.7999999999999972,-0.7099999999999937,0.02200000000000002,0.013000000000000012,0.0050000000000000044
41900141,42019,2020-08-18,Los Angeles Lakers,Portland Trail Blazers,1610612747,1610612757,0,2019-20,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,74,35,39,0.473,111.1,113.2,111.8,114.3,-0.7,-1.1,0.488,1.61,15.2,0.266,0.712,0.492,0.126,0.533,0.57,103.2,101.17,84.31,7519,0.486,2,6.699999999999999,-1.5,-8.200000000000003,0.030000000000001137,0.0030000000000000027,0.009000000000000008,0.05300000000000005
41900142,42019,2020-08-20,Los Angeles Lakers,Portland Trail Blazers,1610612747,1610612757,1,2019-20,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,74,35,39,0.473,111.1,113.2,111.8,114.3,-0.7,-1.1,0.488,1.61,15.2,0.266,0.712,0.492,0.126,0.533,0.57,103.2,101.17,84.31,7519,0.486,2,6.699999999999999,-1.5,-8.200000000000003,0.030000000000001137,0.0030000000000000027,0.009000000000000008,0.05300000000000005
41900143,42019,2020-08-22,Portland Trail Blazers,Los Angeles Lakers,1610612757,1610612747,0,2019-20,74,35,39,0.473,111.1,113.2,111.8,114.3,-0.7,-1.1,0.488,1.61,15.2,0.266,0.712,0.492,0.126,0.533,0.57,103.2,101.17,84.31,7519,0.486,2,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,-6.699999999999999,1.5,8.200000000000003,-0.030000000000001137,-0.0030000000000000027,-0.009000000000000008,-0.05300000000000005
41900144,42019,2020-08-24,Portland Trail Blazers,Los Angeles Lakers,1610612757,1610612747,0,2019-20,74,35,39,0.473,111.1,113.2,111.8,114.3,-0.7,-1.1,0.488,1.61,15.2,0.266,0.712,0.492,0.126,0.533,0.57,103.2,101.17,84.31,7519,0.486,2,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,-6.699999999999999,1.5,8.200000000000003,-0.030000000000001137,-0.0030000000000000027,-0.009000000000000008,-0.05300000000000005
41900145,42019,2020-08-29,Los Angeles Lakers,Portland Trail Blazers,1610612747,1610612757,1,2019-20,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,74,35,39,0.473,111.1,113.2,111.8,114.3,-0.7,-1.1,0.488,1.61,15.2,0.266,0.712,0.492,0.126,0.533,0.57,103.2,101.17,84.31,7519,0.486,2,6.699999999999999,-1.5,-8.200000000000003,0.030000000000001137,0.0030000000000000027,0.009000000000000008,0.05300000000000005
41900151,42019,2020-08-17,LA Clippers,Dallas Mavericks,1610612746,1610612742,1,2019-20,72,49,23,0.681,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,75,43,32,0.573,113.7,115.9,109.5,111.2,4.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,101.7,99.89,83.24,7569,0.521,1,1.5,-2.6000000000000085,-4.299999999999997,2.269999999999996,-0.0040000000000000036,-0.010000000000000009,0.01100000000000001
41900152,42019,2020-08-19,LA Clippers,Dallas Mavericks,1610612746,1610612742,0,2019-20,72,49,23,0.681,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,75,43,32,0.573,113.7,115.9,109.5,111.2,4.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,101.7,99.89,83.24,7569,0.521,1,1.5,-2.6000000000000085,-4.299999999999997,2.269999999999996,-0.0040000000000000036,-0.010000000000000009,0.01100000000000001
41900153,42019,2020-08-21,Dallas Mavericks,LA Clippers,1610612742,1610612746,0,2019-20,75,43,32,0.573,113.7,115.9,109.5,111.2,4.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,101.7,99.89,83.24,7569,0.521,1,72,49,23,0.681,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,-1.5,2.6000000000000085,4.299999999999997,-2.269999999999996,0.0040000000000000036,0.010000000000000009,-0.01100000000000001
41900154,42019,2020-08-23,Dallas Mavericks,LA Clippers,1610612742,1610612746,1,2019-20,75,43,32,0.573,113.7,115.9,109.5,111.2,4.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,101.7,99.89,83.24,7569,0.521,1,72,49,23,0.681,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,-1.5,2.6000000000000085,4.299999999999997,-2.269999999999996,0.0040000000000000036,0.010000000000000009,-0.01100000000000001
41900155,42019,2020-08-25,LA Clippers,Dallas Mavericks,1610612746,1610612742,1,2019-20,72,49,23,0.681,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,75,43,32,0.573,113.7,115.9,109.5,111.2,4.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,101.7,99.89,83.24,7569,0.521,1,1.5,-2.6000000000000085,-4.299999999999997,2.269999999999996,-0.0040000000000000036,-0.010000000000000009,0.01100000000000001
41900156,42019,2020-08-30,Dallas Mavericks,LA Clippers,1610612742,1610612746,0,2019-20,75,43,32,0.573,113.7,115.9,109.5,111.2,4.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,101.7,99.89,83.24,7569,0.521,1,72,49,23,0.681,111.1,113.3,105.3,106.9,5.7,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,103.9,102.16,85.13,7396,0.532,11,-1.5,2.6000000000000085,4.299999999999997,-2.269999999999996,0.0040000000000000036,0.010000000000000009,-0.01100000000000001
41900161,42019,2020-08-17,Denver Nuggets,Utah Jazz,1610612743,1610612762,1,2019-20,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,-0.2999999999999998,0.7999999999999972,1.1000000000000085,-1.5100000000000051,-0.018000000000000016,-0.014000000000000012,0.0040000000000000036
41900162,42019,2020-08-19,Denver Nuggets,Utah Jazz,1610612743,1610612762,0,2019-20,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,-0.2999999999999998,0.7999999999999972,1.1000000000000085,-1.5100000000000051,-0.018000000000000016,-0.014000000000000012,0.0040000000000000036
41900163,42019,2020-08-21,Utah Jazz,Denver Nuggets,1610612762,1610612743,1,2019-20,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,0.2999999999999998,-0.7999999999999972,-1.1000000000000085,1.5100000000000051,0.018000000000000016,0.014000000000000012,-0.0040000000000000036
41900164,42019,2020-08-23,Utah Jazz,Denver Nuggets,1610612762,1610612743,1,2019-20,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,0.2999999999999998,-0.7999999999999972,-1.1000000000000085,1.5100000000000051,0.018000000000000016,0.014000000000000012,-0.0040000000000000036
41900165,42019,2020-08-25,Denver Nuggets,Utah Jazz,1610612743,1610612762,1,2019-20,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,-0.2999999999999998,0.7999999999999972,1.1000000000000085,-1.5100000000000051,-0.018000000000000016,-0.014000000000000012,0.0040000000000000036
41900166,42019,2020-08-30,Utah Jazz,Denver Nuggets,1610612762,1610612743,0,2019-20,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,0.2999999999999998,-0.7999999999999972,-1.1000000000000085,1.5100000000000051,0.018000000000000016,0.014000000000000012,-0.0040000000000000036
41900167,42019,2020-09-01,Denver Nuggets,Utah Jazz,1610612743,1610612762,1,2019-20,73,46,27,0.63,110.1,112.6,108.6,110.4,1.5,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,99.5,97.64,81.37,7217,0.517,3,72,44,28,0.611,110.0,111.8,107.4,109.3,2.6,2.5,0.56,1.48,16.8,0.261,0.746,0.512,0.152,0.549,0.585,100.8,99.15,82.62,7169,0.513,11,-0.2999999999999998,0.7999999999999972,1.1000000000000085,-1.5100000000000051,-0.018000000000000016,-0.014000000000000012,0.0040000000000000036
41900171,42019,2020-08-18,Houston Rockets,Oklahoma City Thunder,1610612745,1610612760,1,2019-20,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,0.6000000000000001,2.4000000000000057,1.7000000000000028,4.6200000000000045,0.0050000000000000044,0.007000000000000006,-0.025000000000000022
41900172,42019,2020-08-20,Houston Rockets,Oklahoma City Thunder,1610612745,1610612760,1,2019-20,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,0.6000000000000001,2.4000000000000057,1.7000000000000028,4.6200000000000045,0.0050000000000000044,0.007000000000000006,-0.025000000000000022
41900173,42019,2020-08-22,Oklahoma City Thunder,Houston Rockets,1610612760,1610612745,1,2019-20,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,-0.6000000000000001,-2.4000000000000057,-1.7000000000000028,-4.6200000000000045,-0.0050000000000000044,-0.007000000000000006,0.025000000000000022
41900174,42019,2020-08-24,Oklahoma City Thunder,Houston Rockets,1610612760,1610612745,1,2019-20,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,-0.6000000000000001,-2.4000000000000057,-1.7000000000000028,-4.6200000000000045,-0.0050000000000000044,-0.007000000000000006,0.025000000000000022
41900175,42019,2020-08-29,Houston Rockets,Oklahoma City Thunder,1610612745,1610612760,1,2019-20,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,0.6000000000000001,2.4000000000000057,1.7000000000000028,4.6200000000000045,0.0050000000000000044,0.007000000000000006,-0.025000000000000022
41900176,42019,2020-08-31,Oklahoma City Thunder,Houston Rockets,1610612760,1610612745,1,2019-20,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,-0.6000000000000001,-2.4000000000000057,-1.7000000000000028,-4.6200000000000045,-0.0050000000000000044,-0.007000000000000006,0.025000000000000022
41900177,42019,2020-09-02,Houston Rockets,Oklahoma City Thunder,1610612745,1610612760,1,2019-20,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,72,44,28,0.611,108.4,110.1,106.3,108.1,2.1,2.1,0.543,1.58,16.3,0.241,0.728,0.492,0.137,0.53,0.573,101.1,99.42,82.85,7218,0.519,11,0.6000000000000001,2.4000000000000057,1.7000000000000028,4.6200000000000045,0.0050000000000000044,0.007000000000000006,-0.025000000000000022
41900201,42019,2020-08-31,Milwaukee Bucks,Miami Heat,1610612749,1610612748,0,2019-20,73,56,17,0.767,110.5,111.9,100.6,102.5,9.9,9.4,0.598,1.71,18.0,0.241,0.775,0.524,0.142,0.552,0.583,107.2,105.51,87.93,7739,0.562,3,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,6.7,0.0,-6.799999999999997,6.810000000000002,-0.0040000000000000036,0.0050000000000000044,0.03700000000000003
41900202,42019,2020-09-02,Milwaukee Bucks,Miami Heat,1610612749,1610612748,0,2019-20,73,56,17,0.767,110.5,111.9,100.6,102.5,9.9,9.4,0.598,1.71,18.0,0.241,0.775,0.524,0.142,0.552,0.583,107.2,105.51,87.93,7739,0.562,3,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,6.7,0.0,-6.799999999999997,6.810000000000002,-0.0040000000000000036,0.0050000000000000044,0.03700000000000003
41900203,42019,2020-09-04,Miami Heat,Milwaukee Bucks,1610612748,1610612749,1,2019-20,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,73,56,17,0.767,110.5,111.9,100.6,102.5,9.9,9.4,0.598,1.71,18.0,0.241,0.775,0.524,0.142,0.552,0.583,107.2,105.51,87.93,7739,0.562,3,-6.7,0.0,6.799999999999997,-6.810000000000002,0.0040000000000000036,-0.0050000000000000044,-0.03700000000000003
41900204,42019,2020-09-06,Miami Heat,Milwaukee Bucks,1610612748,1610612749,0,2019-20,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,73,56,17,0.767,110.5,111.9,100.6,102.5,9.9,9.4,0.598,1.71,18.0,0.241,0.775,0.524,0.142,0.552,0.583,107.2,105.51,87.93,7739,0.562,3,-6.7,0.0,6.799999999999997,-6.810000000000002,0.0040000000000000036,-0.0050000000000000044,-0.03700000000000003
41900205,42019,2020-09-08,Milwaukee Bucks,Miami Heat,1610612749,1610612748,0,2019-20,73,56,17,0.767,110.5,111.9,100.6,102.5,9.9,9.4,0.598,1.71,18.0,0.241,0.775,0.524,0.142,0.552,0.583,107.2,105.51,87.93,7739,0.562,3,73,44,29,0.603,110.0,111.9,107.2,109.3,2.8,2.7,0.657,1.74,18.8,0.257,0.753,0.512,0.149,0.547,0.587,100.5,98.7,82.25,7306,0.525,3,6.7,0.0,-6.799999999999997,6.810000000000002,-0.0040000000000000036,0.0050000000000000044,0.03700000000000003
41900211,42019,2020-08-30,Toronto Raptors,Boston Celtics,1610612761,1610612738,0,2019-20,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,-0.20000000000000018,-2.0,-1.7999999999999972,1.269999999999996,0.0040000000000000036,0.0050000000000000044,-0.0010000000000000009
41900212,42019,2020-09-01,Toronto Raptors,Boston Celtics,1610612761,1610612738,0,2019-20,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,-0.20000000000000018,-2.0,-1.7999999999999972,1.269999999999996,0.0040000000000000036,0.0050000000000000044,-0.0010000000000000009
41900213,42019,2020-09-03,Boston Celtics,Toronto Raptors,1610612738,1610612761,0,2019-20,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,0.20000000000000018,2.0,1.7999999999999972,-1.269999999999996,-0.0040000000000000036,-0.0050000000000000044,0.0010000000000000009
41900214,42019,2020-09-05,Boston Celtics,Toronto Raptors,1610612738,1610612761,0,2019-20,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,0.20000000000000018,2.0,1.7999999999999972,-1.269999999999996,-0.0040000000000000036,-0.0050000000000000044,0.0010000000000000009
41900215,42019,2020-09-07,Toronto Raptors,Boston Celtics,1610612761,1610612738,0,2019-20,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,-0.20000000000000018,-2.0,-1.7999999999999972,1.269999999999996,0.0040000000000000036,0.0050000000000000044,-0.0010000000000000009
41900216,42019,2020-09-09,Boston Celtics,Toronto Raptors,1610612738,1610612761,0,2019-20,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,0.20000000000000018,2.0,1.7999999999999972,-1.269999999999996,-0.0040000000000000036,-0.0050000000000000044,0.0010000000000000009
41900217,42019,2020-09-11,Toronto Raptors,Boston Celtics,1610612761,1610612738,0,2019-20,72,53,19,0.736,109.0,110.8,102.0,104.7,7.0,6.1,0.627,1.7,18.1,0.256,0.721,0.496,0.146,0.536,0.574,103.3,101.19,84.32,7328,0.53,11,72,48,24,0.667,110.4,112.8,104.5,106.5,6.0,6.3,0.557,1.66,16.7,0.283,0.731,0.509,0.137,0.531,0.57,101.9,99.92,83.27,7255,0.531,11,-0.20000000000000018,-2.0,-1.7999999999999972,1.269999999999996,0.0040000000000000036,0.0050000000000000044,-0.0010000000000000009
41900221,42019,2020-09-04,Los Angeles Lakers,Houston Rockets,1610612747,1610612745,0,2019-20,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,2.8999999999999995,-0.7999999999999972,-3.700000000000003,-2.8400000000000034,-0.0050000000000000044,0.0050000000000000044,0.04500000000000004
41900222,42019,2020-09-06,Los Angeles Lakers,Houston Rockets,1610612747,1610612745,1,2019-20,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,2.8999999999999995,-0.7999999999999972,-3.700000000000003,-2.8400000000000034,-0.0050000000000000044,0.0050000000000000044,0.04500000000000004
41900223,42019,2020-09-08,Houston Rockets,Los Angeles Lakers,1610612745,1610612747,0,2019-20,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,-2.8999999999999995,0.7999999999999972,3.700000000000003,2.8400000000000034,0.0050000000000000044,-0.0050000000000000044,-0.04500000000000004
41900224,42019,2020-09-10,Houston Rockets,Los Angeles Lakers,1610612745,1610612747,0,2019-20,72,44,28,0.611,110.3,112.5,107.4,109.8,2.9,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,106.3,104.04,86.7,7539,0.494,11,71,52,19,0.732,109.6,111.7,103.8,106.1,5.8,5.6,0.6,1.67,18.0,0.283,0.737,0.512,0.149,0.542,0.573,103.3,101.2,84.33,7211,0.539,21,-2.8999999999999995,0.7999999999999972,3.700000000000003,2.8400000000000034,0.0050000000000000044,-0.0050000000000000044,-0.04500000000000004
